id	node1	label	node2
P2870-datatype	P2870	datatype	external-id
P2871-datatype	P2871	datatype	external-id
P2872-datatype	P2872	datatype	wikibase-item
P2873-datatype	P2873	datatype	quantity
P2874-datatype	P2874	datatype	external-id
P2875-datatype	P2875	datatype	wikibase-item
P2876-datatype	P2876	datatype	wikibase-item
P2877-datatype	P2877	datatype	external-id
P2878-datatype	P2878	datatype	external-id
P2879-datatype	P2879	datatype	external-id
P2880-datatype	P2880	datatype	external-id
P2881-datatype	P2881	datatype	wikibase-item
P2882-datatype	P2882	datatype	wikibase-item
P2883-datatype	P2883	datatype	external-id
P2884-datatype	P2884	datatype	quantity
P2886-datatype	P2886	datatype	external-id
P2887-datatype	P2887	datatype	external-id
P2888-datatype	P2888	datatype	url
P2889-datatype	P2889	datatype	external-id
P289-datatype	P289	datatype	wikibase-item
P2892-datatype	P2892	datatype	external-id
P2893-datatype	P2893	datatype	string
P2894-datatype	P2894	datatype	wikibase-item
P2895-datatype	P2895	datatype	quantity
P2896-datatype	P2896	datatype	quantity
P2897-datatype	P2897	datatype	external-id
P2898-datatype	P2898	datatype	external-id
P2899-datatype	P2899	datatype	quantity
P2900-datatype	P2900	datatype	string
P2903-datatype	P2903	datatype	external-id
P2904-datatype	P2904	datatype	external-id
P2905-datatype	P2905	datatype	external-id
P2907-datatype	P2907	datatype	quantity
P2908-datatype	P2908	datatype	external-id
P2909-datatype	P2909	datatype	external-id
P291-datatype	P291	datatype	wikibase-item
P2910-datatype	P2910	datatype	commonsMedia
P2911-datatype	P2911	datatype	quantity
P2912-datatype	P2912	datatype	wikibase-item
P2913-datatype	P2913	datatype	time
P2914-datatype	P2914	datatype	external-id
P2915-datatype	P2915	datatype	external-id
P2916-datatype	P2916	datatype	monolingualtext
P2917-datatype	P2917	datatype	external-id
P2918-datatype	P2918	datatype	string
P2919-datatype	P2919	datatype	commonsMedia
P2922-datatype	P2922	datatype	wikibase-item
P2923-datatype	P2923	datatype	quantity
P2924-datatype	P2924	datatype	external-id
P2925-datatype	P2925	datatype	wikibase-item
P2926-datatype	P2926	datatype	external-id
P2927-datatype	P2927	datatype	quantity
P2928-datatype	P2928	datatype	quantity
P2929-datatype	P2929	datatype	quantity
P2930-datatype	P2930	datatype	external-id
P2931-datatype	P2931	datatype	external-id
P2935-datatype	P2935	datatype	wikibase-item
P2936-datatype	P2936	datatype	wikibase-item
P2937-datatype	P2937	datatype	wikibase-item
P2938-datatype	P2938	datatype	external-id
P2939-datatype	P2939	datatype	external-id
P2940-datatype	P2940	datatype	external-id
P2941-datatype	P2941	datatype	external-id
P2942-datatype	P2942	datatype	external-id
P2943-datatype	P2943	datatype	external-id
P2944-datatype	P2944	datatype	external-id
P2945-datatype	P2945	datatype	external-id
P2946-datatype	P2946	datatype	external-id
P2948-datatype	P2948	datatype	external-id
P2949-datatype	P2949	datatype	external-id
P2950-datatype	P2950	datatype	external-id
P2951-datatype	P2951	datatype	external-id
P2952-datatype	P2952	datatype	external-id
P2953-datatype	P2953	datatype	external-id
P2954-datatype	P2954	datatype	external-id
P2955-datatype	P2955	datatype	quantity
P2956-datatype	P2956	datatype	external-id
P2957-datatype	P2957	datatype	quantity
P2959-datatype	P2959	datatype	wikibase-item
P296-datatype	P296	datatype	string
P2960-datatype	P2960	datatype	time
P2961-datatype	P2961	datatype	external-id
P2962-datatype	P2962	datatype	wikibase-item
P2963-datatype	P2963	datatype	external-id
P2964-datatype	P2964	datatype	wikibase-item
P2965-datatype	P2965	datatype	external-id
P2966-datatype	P2966	datatype	external-id
P2967-datatype	P2967	datatype	external-id
P2968-datatype	P2968	datatype	external-id
P2969-datatype	P2969	datatype	external-id
P297-datatype	P297	datatype	external-id
P2970-datatype	P2970	datatype	external-id
P2971-datatype	P2971	datatype	external-id
P2972-datatype	P2972	datatype	external-id
P2973-datatype	P2973	datatype	external-id
P2974-datatype	P2974	datatype	wikibase-item
P2975-datatype	P2975	datatype	wikibase-item
P2976-datatype	P2976	datatype	wikibase-item
P2977-datatype	P2977	datatype	external-id
P2978-datatype	P2978	datatype	wikibase-item
P2979-datatype	P2979	datatype	string
P298-datatype	P298	datatype	external-id
P2980-datatype	P2980	datatype	external-id
P2981-datatype	P2981	datatype	external-id
P2982-datatype	P2982	datatype	external-id
P2983-datatype	P2983	datatype	external-id
P2984-datatype	P2984	datatype	external-id
P2985-datatype	P2985	datatype	external-id
P2986-datatype	P2986	datatype	external-id
P2987-datatype	P2987	datatype	external-id
P2988-datatype	P2988	datatype	external-id
P2989-datatype	P2989	datatype	wikibase-item
P299-datatype	P299	datatype	external-id
P2990-datatype	P2990	datatype	external-id
P2991-datatype	P2991	datatype	external-id
P2992-datatype	P2992	datatype	wikibase-item
P2993-datatype	P2993	datatype	quantity
P2997-datatype	P2997	datatype	quantity
P2998-datatype	P2998	datatype	quantity
P2999-datatype	P2999	datatype	quantity
P30-datatype	P30	datatype	wikibase-item
P300-datatype	P300	datatype	external-id
P3000-datatype	P3000	datatype	quantity
P3001-datatype	P3001	datatype	quantity
P3002-datatype	P3002	datatype	external-id
P3003-datatype	P3003	datatype	external-id
P3004-datatype	P3004	datatype	external-id
P3005-datatype	P3005	datatype	wikibase-item
P3006-datatype	P3006	datatype	external-id
P3007-datatype	P3007	datatype	external-id
P3008-datatype	P3008	datatype	external-id
P3009-datatype	P3009	datatype	external-id
P301-datatype	P301	datatype	wikibase-item
P3010-datatype	P3010	datatype	external-id
P3012-datatype	P3012	datatype	external-id
P3013-datatype	P3013	datatype	quantity
P3014-datatype	P3014	datatype	wikibase-item
P3015-datatype	P3015	datatype	wikibase-item
P3016-datatype	P3016	datatype	external-id
P3017-datatype	P3017	datatype	external-id
P3018-datatype	P3018	datatype	wikibase-item
P3019-datatype	P3019	datatype	wikibase-item
P3020-datatype	P3020	datatype	quantity
P3021-datatype	P3021	datatype	external-id
P3022-datatype	P3022	datatype	wikibase-item
P3023-datatype	P3023	datatype	external-id
P3024-datatype	P3024	datatype	external-id
P3025-datatype	P3025	datatype	wikibase-item
P3026-datatype	P3026	datatype	wikibase-item
P3027-datatype	P3027	datatype	wikibase-item
P3028-datatype	P3028	datatype	wikibase-item
P3029-datatype	P3029	datatype	external-id
P303-datatype	P303	datatype	external-id
P3030-datatype	P3030	datatype	commonsMedia
P3031-datatype	P3031	datatype	external-id
P3032-datatype	P3032	datatype	wikibase-item
P3033-datatype	P3033	datatype	wikibase-item
P3034-datatype	P3034	datatype	external-id
P3035-datatype	P3035	datatype	external-id
P3036-datatype	P3036	datatype	quantity
P3037-datatype	P3037	datatype	wikibase-item
P3038-datatype	P3038	datatype	external-id
P3039-datatype	P3039	datatype	quantity
P304-datatype	P304	datatype	string
P3040-datatype	P3040	datatype	external-id
P3041-datatype	P3041	datatype	quantity
P3042-datatype	P3042	datatype	external-id
P3043-datatype	P3043	datatype	external-id
P3044-datatype	P3044	datatype	external-id
P3045-datatype	P3045	datatype	external-id
P3046-datatype	P3046	datatype	external-id
P3047-datatype	P3047	datatype	external-id
P3048-datatype	P3048	datatype	external-id
P3049-datatype	P3049	datatype	external-id
P305-datatype	P305	datatype	external-id
P3050-datatype	P3050	datatype	external-id
P3051-datatype	P3051	datatype	external-id
P3052-datatype	P3052	datatype	external-id
P3053-datatype	P3053	datatype	external-id
P3054-datatype	P3054	datatype	external-id
P3055-datatype	P3055	datatype	external-id
P3056-datatype	P3056	datatype	external-id
P3057-datatype	P3057	datatype	external-id
P3058-datatype	P3058	datatype	external-id
P3059-datatype	P3059	datatype	external-id
P306-datatype	P306	datatype	wikibase-item
P3060-datatype	P3060	datatype	external-id
P3061-datatype	P3061	datatype	external-id
P3063-datatype	P3063	datatype	quantity
P3064-datatype	P3064	datatype	external-id
P3065-datatype	P3065	datatype	external-id
P3066-datatype	P3066	datatype	external-id
P3067-datatype	P3067	datatype	string
P3068-datatype	P3068	datatype	external-id
P3069-datatype	P3069	datatype	external-id
P3070-datatype	P3070	datatype	quantity
P3071-datatype	P3071	datatype	quantity
P3072-datatype	P3072	datatype	external-id
P3073-datatype	P3073	datatype	external-id
P3074-datatype	P3074	datatype	external-id
P3075-datatype	P3075	datatype	wikibase-item
P3076-datatype	P3076	datatype	external-id
P3077-datatype	P3077	datatype	external-id
P3078-datatype	P3078	datatype	quantity
P3080-datatype	P3080	datatype	wikibase-item
P3081-datatype	P3081	datatype	wikibase-item
P3082-datatype	P3082	datatype	wikibase-item
P3083-datatype	P3083	datatype	external-id
P3085-datatype	P3085	datatype	wikibase-item
P3086-datatype	P3086	datatype	quantity
P3087-datatype	P3087	datatype	quantity
P3088-datatype	P3088	datatype	external-id
P3089-datatype	P3089	datatype	external-id
P3090-datatype	P3090	datatype	string
P3091-datatype	P3091	datatype	wikibase-item
P3092-datatype	P3092	datatype	wikibase-item
P3093-datatype	P3093	datatype	wikibase-item
P3094-datatype	P3094	datatype	wikibase-item
P3095-datatype	P3095	datatype	wikibase-item
P3096-datatype	P3096	datatype	wikibase-item
P3097-datatype	P3097	datatype	external-id
P3098-datatype	P3098	datatype	external-id
P3099-datatype	P3099	datatype	external-id
P31-datatype	P31	datatype	wikibase-item
P3100-datatype	P3100	datatype	external-id
P3101-datatype	P3101	datatype	external-id
P3102-datatype	P3102	datatype	external-id
P3103-datatype	P3103	datatype	wikibase-item
P3104-datatype	P3104	datatype	external-id
P3105-datatype	P3105	datatype	external-id
P3106-datatype	P3106	datatype	external-id
P3107-datatype	P3107	datatype	external-id
P3108-datatype	P3108	datatype	external-id
P3109-datatype	P3109	datatype	external-id
P3110-datatype	P3110	datatype	external-id
P3111-datatype	P3111	datatype	external-id
P3112-datatype	P3112	datatype	external-id
P3113-datatype	P3113	datatype	wikibase-item
P3114-datatype	P3114	datatype	external-id
P3115-datatype	P3115	datatype	external-id
P3116-datatype	P3116	datatype	external-id
P3117-datatype	P3117	datatype	external-id
P3118-datatype	P3118	datatype	external-id
P3119-datatype	P3119	datatype	external-id
P3120-datatype	P3120	datatype	external-id
P3121-datatype	P3121	datatype	external-id
P3122-datatype	P3122	datatype	external-id
P3123-datatype	P3123	datatype	external-id
P3124-datatype	P3124	datatype	external-id
P3125-datatype	P3125	datatype	external-id
P3126-datatype	P3126	datatype	external-id
P3127-datatype	P3127	datatype	external-id
P3128-datatype	P3128	datatype	external-id
P3129-datatype	P3129	datatype	external-id
P3130-datatype	P3130	datatype	external-id
P3131-datatype	P3131	datatype	external-id
P3132-datatype	P3132	datatype	monolingualtext
P3133-datatype	P3133	datatype	external-id
P3134-datatype	P3134	datatype	external-id
P3135-datatype	P3135	datatype	external-id
P3136-datatype	P3136	datatype	external-id
P3137-datatype	P3137	datatype	wikibase-item
P3138-datatype	P3138	datatype	external-id
P3139-datatype	P3139	datatype	external-id
P3140-datatype	P3140	datatype	external-id
P3141-datatype	P3141	datatype	external-id
P3142-datatype	P3142	datatype	external-id
P3143-datatype	P3143	datatype	external-id
P3144-datatype	P3144	datatype	external-id
P3145-datatype	P3145	datatype	external-id
P3146-datatype	P3146	datatype	external-id
P3147-datatype	P3147	datatype	external-id
P3148-datatype	P3148	datatype	wikibase-item
P3149-datatype	P3149	datatype	wikibase-item
P3150-datatype	P3150	datatype	wikibase-item
P3151-datatype	P3151	datatype	external-id
P3152-datatype	P3152	datatype	external-id
P3153-datatype	P3153	datatype	external-id
P3154-datatype	P3154	datatype	external-id
P3155-datatype	P3155	datatype	external-id
P3156-datatype	P3156	datatype	wikibase-item
P3157-datatype	P3157	datatype	quantity
P3158-datatype	P3158	datatype	wikibase-item
P3159-datatype	P3159	datatype	external-id
P3160-datatype	P3160	datatype	external-id
P3161-datatype	P3161	datatype	wikibase-item
P3162-datatype	P3162	datatype	external-id
P3163-datatype	P3163	datatype	external-id
P3165-datatype	P3165	datatype	external-id
P3166-datatype	P3166	datatype	external-id
P3167-datatype	P3167	datatype	external-id
P3168-datatype	P3168	datatype	external-id
P3169-datatype	P3169	datatype	external-id
P3170-datatype	P3170	datatype	external-id
P3171-datatype	P3171	datatype	external-id
P3172-datatype	P3172	datatype	external-id
P3173-datatype	P3173	datatype	wikibase-item
P3174-datatype	P3174	datatype	wikibase-item
P3175-datatype	P3175	datatype	external-id
P3176-datatype	P3176	datatype	wikibase-property
P3177-datatype	P3177	datatype	external-id
P3178-datatype	P3178	datatype	external-id
P3179-datatype	P3179	datatype	wikibase-item
P3180-datatype	P3180	datatype	external-id
P3181-datatype	P3181	datatype	external-id
P3182-datatype	P3182	datatype	external-id
P3183-datatype	P3183	datatype	external-id
P3184-datatype	P3184	datatype	external-id
P3185-datatype	P3185	datatype	external-id
P3186-datatype	P3186	datatype	external-id
P3187-datatype	P3187	datatype	external-id
P3188-datatype	P3188	datatype	external-id
P3189-datatype	P3189	datatype	wikibase-item
P3190-datatype	P3190	datatype	wikibase-item
P3191-datatype	P3191	datatype	external-id
P3192-datatype	P3192	datatype	external-id
P3193-datatype	P3193	datatype	external-id
P3194-datatype	P3194	datatype	external-id
P3195-datatype	P3195	datatype	wikibase-item
P3196-datatype	P3196	datatype	external-id
P3197-datatype	P3197	datatype	external-id
P3198-datatype	P3198	datatype	external-id
P3199-datatype	P3199	datatype	external-id
P3200-datatype	P3200	datatype	external-id
P3201-datatype	P3201	datatype	external-id
P3202-datatype	P3202	datatype	external-id
P3203-datatype	P3203	datatype	external-id
P3204-datatype	P3204	datatype	external-id
P3205-datatype	P3205	datatype	wikibase-item
P3206-datatype	P3206	datatype	external-id
P3207-datatype	P3207	datatype	external-id
P3208-datatype	P3208	datatype	external-id
P3209-datatype	P3209	datatype	external-id
P3211-datatype	P3211	datatype	external-id
P3212-datatype	P3212	datatype	external-id
P3213-datatype	P3213	datatype	external-id
P3215-datatype	P3215	datatype	external-id
P3216-datatype	P3216	datatype	wikibase-item
P3217-datatype	P3217	datatype	external-id
P3218-datatype	P3218	datatype	external-id
P3219-datatype	P3219	datatype	external-id
P3220-datatype	P3220	datatype	external-id
P3221-datatype	P3221	datatype	external-id
P3222-datatype	P3222	datatype	external-id
P3223-datatype	P3223	datatype	external-id
P3224-datatype	P3224	datatype	external-id
P3225-datatype	P3225	datatype	external-id
P3226-datatype	P3226	datatype	external-id
P3227-datatype	P3227	datatype	external-id
P3228-datatype	P3228	datatype	string
P3229-datatype	P3229	datatype	external-id
P3230-datatype	P3230	datatype	external-id
P3231-datatype	P3231	datatype	external-id
P3232-datatype	P3232	datatype	external-id
P3233-datatype	P3233	datatype	external-id
P3234-datatype	P3234	datatype	external-id
P3235-datatype	P3235	datatype	external-id
P3236-datatype	P3236	datatype	external-id
P3237-datatype	P3237	datatype	external-id
P3238-datatype	P3238	datatype	string
P3240-datatype	P3240	datatype	external-id
P3241-datatype	P3241	datatype	external-id
P3242-datatype	P3242	datatype	external-id
P3243-datatype	P3243	datatype	external-id
P3245-datatype	P3245	datatype	external-id
P3246-datatype	P3246	datatype	external-id
P3248-datatype	P3248	datatype	external-id
P3250-datatype	P3250	datatype	external-id
P3251-datatype	P3251	datatype	quantity
P3252-datatype	P3252	datatype	quantity
P3253-datatype	P3253	datatype	quantity
P3254-datatype	P3254	datatype	url
P3256-datatype	P3256	datatype	external-id
P3257-datatype	P3257	datatype	external-id
P3258-datatype	P3258	datatype	external-id
P3259-datatype	P3259	datatype	wikibase-item
P3260-datatype	P3260	datatype	quantity
P3261-datatype	P3261	datatype	wikibase-item
P3262-datatype	P3262	datatype	wikibase-item
P3263-datatype	P3263	datatype	wikibase-item
P3264-datatype	P3264	datatype	wikibase-item
P3265-datatype	P3265	datatype	external-id
P3266-datatype	P3266	datatype	external-id
P3267-datatype	P3267	datatype	external-id
P3268-datatype	P3268	datatype	url
P3269-datatype	P3269	datatype	external-id
P3270-datatype	P3270	datatype	quantity
P3271-datatype	P3271	datatype	quantity
P3272-datatype	P3272	datatype	external-id
P3273-datatype	P3273	datatype	external-id
P3274-datatype	P3274	datatype	wikibase-item
P3275-datatype	P3275	datatype	wikibase-item
P3276-datatype	P3276	datatype	external-id
P3277-datatype	P3277	datatype	external-id
P3279-datatype	P3279	datatype	wikibase-item
P3280-datatype	P3280	datatype	external-id
P3281-datatype	P3281	datatype	external-id
P3283-datatype	P3283	datatype	external-id
P3284-datatype	P3284	datatype	external-id
P3285-datatype	P3285	datatype	external-id
